8,184,?,?,0.237,?,1.64,349,?,213,1
59,84,4956,?,0.659,0.71,148.36,3264,3517,22,1
6,184,1104,30.667,0.272,0.697,1.54,300,770,195,1
8,76,608,9.5,0.232,0.51,1.88,141,?,75,1
8,113,904,14.125,?,0.759,1.41,190,686,135,1
6,47,282,7.833,?,0.45,1.61,50,127,31,1
4,25,100,6.25,0.28,0.71,1.33,28,?,21,1
7,162,1134,23.143,0.096,0.235,1.49,109,266,73,1
17,22,374,1.294,0.409,0.757,4.5,153,283,?,1
10,189,1890,18.9,0.263,0.515,2.34,498,973,213,1
8,?,1848,28.875,0.21,0.543,1.65,389,?,236,1
5,17,85,3.4,0.376,0.741,2.91,32,63,11,1
7,223,1561,31.857,0.205,0.664,1.4,320,1036,229,1
9,100,900,11.111,0.247,0.637,?,222,573,121,1
4,44,176,11.0,0.267,0.614,1.81,47,108,26,1
5,107,535,?,0.247,0.91,1.43,?,487,92,1
74,183,13542,2.473,0.544,0.612,127.0,7366,8289,58,1
14,192,2688,13.714,0.234,0.589,2.28,628,1584,?,1
14,284,3976,20.286,?,0.698,2.24,938,2777,419,1
7,?,427,8.714,0.241,0.794,1.47,103,339,70,1
5,?,470,18.8,0.277,0.945,?,130,?,80,1
6,?,570,15.833,0.274,0.784,1.97,156,447,79,1
5,94,?,18.8,0.313,0.751,1.91,147,353,77,1
7,19,133,2.714,?,0.632,1.65,38,84,23,1
6,93,558,15.5,0.276,0.962,1.52,154,537,101,1
16,24,384,1.5,?,0.948,5.28,169,364,32,1
12,91,1092,7.583,0.281,0.59,2.46,307,644,125,1
6,96,576,16.0,0.262,0.842,1.51,151,485,100,1
91,285,25935,?,0.158,?,?,4100,4287,36,5
65,50,3250,0.769,0.454,0.487,245.83,?,1582,6,3
8,1,8,0.125,1.0,1.0,?,8,8,1,4
8,48,384,6.0,0.396,0.924,?,152,?,75,1
?,2,10,0.4,0.8,0.8,8.0,8,8,1,1
?,47,94,?,0.17,?,1.14,?,48,14,1
1,22,22,22.0,0.318,1.0,?,7,22,6,1
6,82,492,13.667,0.104,0.303,1.31,51,149,39,1
7,2,14,0.286,0.643,0.714,9.0,9,10,?,4
67,296,19832,4.418,0.088,0.285,1.54,1748,5649,?,1
6,18,108,?,0.343,0.926,1.76,37,100,21,1
16,106,1696,6.625,0.192,0.593,1.49,325,1005,218,1
7,28,196,4.0,0.286,0.781,1.56,56,153,36,1
7,65,455,9.286,0.407,0.895,2.18,185,407,?,1
6,85,510,14.167,0.239,0.725,1.42,122,370,86,1
5,28,140,5.6,0.307,0.821,1.39,43,115,31,1
7,22,154,?,0.097,0.403,1.36,15,62,?,1
7,40,280,5.714,0.229,0.682,1.25,64,191,51,1
6,40,240,6.667,0.221,0.621,1.43,53,149,37,1
6,8,48,1.333,0.417,1.0,2.86,20,48,7,1
7,34,238,?,0.273,?,1.48,65,181,?,1
1,12,12,12.0,0.667,1.0,4.0,8,12,?,2
10,94,940,9.4,0.286,1.0,?,269,940,151,1
1,277,277,277.0,0.993,1.0,137.5,275,277,2,2
7,41,287,5.857,0.261,0.885,1.32,75,254,57,1
2,100,200,50.0,0.46,?,11.5,92,101,8,2
9,1,9,0.111,1.0,1.0,9.0,9,9,1,4
9,134,1206,?,0.216,0.68,1.65,260,820,158,1
1,71,71,71.0,0.521,1.0,2.31,37,71,16,2
?,346,?,43.25,0.144,0.581,1.31,398,1607,304,1
6,135,810,22.5,0.21,?,1.37,170,596,124,1
7,135,?,19.286,0.202,0.732,1.43,191,692,134,1
7,91,637,13.0,0.179,0.816,?,114,520,92,1
5,63,?,12.6,0.21,0.914,1.47,?,288,45,1
4,10,40,2.5,0.3,0.65,3.0,12,26,4,1
1,10,10,?,1.0,1.0,10.0,10,10,1,2
8,22,176,2.75,0.398,0.79,2.59,70,139,27,1
6,?,24,0.667,0.417,0.5,5.0,10,12,2,1
10,121,1210,?,0.268,0.664,2.47,324,?,?,1
2,21,42,?,0.452,1.0,?,19,42,3,2
11,90,990,8.182,0.385,0.882,2.41,381,873,158,1
11,104,1144,9.455,0.394,0.824,2.97,451,943,152,1
14,84,1176,6.0,0.261,0.623,2.31,307,733,?,1
10,?,410,4.1,0.463,0.968,2.79,190,?,68,1
36,5,180,0.139,0.656,0.817,7.87,118,147,15,1
11,?,132,1.091,0.5,0.841,4.13,66,111,?,1
1,?,70,70.0,0.943,1.0,22.0,66,70,3,2
?,47,?,4.7,0.481,0.991,2.97,?,466,76,1
5,7,35,1.4,0.429,?,2.5,15,31,6,1
3,59,?,19.667,0.475,0.475,84.0,84,84,1,2
9,21,189,2.333,?,0.772,3.0,81,146,?,1
9,92,828,10.222,?,0.885,1.93,237,733,123,1
9,83,747,9.222,0.284,?,1.91,212,634,111,1
9,76,684,8.444,0.307,0.882,?,210,603,114,1
8,3,24,0.375,0.417,0.417,10.0,10,10,1,1
2,48,?,24.0,?,0.677,?,60,65,?,2
9,?,333,4.111,0.526,0.898,3.18,175,299,55,1
9,21,189,2.333,0.291,0.762,1.57,55,144,35,1
9,44,396,4.889,0.46,0.937,2.84,182,?,64,1
9,47,?,5.222,0.274,0.747,2.42,116,316,48,1
1,8,8,8.0,1.0,1.0,8.0,8,8,?,2
2,17,34,8.5,0.324,1.0,2.75,11,34,4,1
11,?,77,0.636,0.597,1.0,?,46,77,8,1
11,9,99,?,0.475,0.636,15.67,47,63,3,1
?,98,980,9.8,0.391,0.835,2.41,383,818,159,1
11,84,924,?,?,0.82,1.69,242,758,143,1
9,99,891,11.0,0.27,0.818,1.93,241,?,125,1
8,53,424,6.625,0.358,?,1.54,152,416,99,1
12,62,744,5.167,0.234,0.66,1.58,174,491,110,1
7,33,231,4.714,?,0.844,2.36,?,195,14,1
8,21,168,2.625,0.339,0.673,1.97,57,113,?,1
9,?,756,9.333,0.288,0.791,1.83,218,598,119,1
8,31,248,?,0.327,0.79,1.84,81,196,44,1
9,122,1098,13.556,0.339,0.947,2.57,372,1040,145,1
11,8,88,0.727,0.375,?,4.13,33,53,8,1
9,36,324,4.0,0.549,?,3.3,178,296,?,1
1,32,32,32.0,?,1.0,5.75,23,32,4,2
8,67,536,8.375,0.381,0.746,2.49,204,400,82,1
8,17,136,2.125,0.353,0.801,?,?,109,24,1
8,75,600,9.375,0.415,0.91,2.37,?,546,105,1
9,37,333,?,0.598,0.946,3.49,199,315,57,1
10,101,?,10.1,0.466,?,3.02,471,902,156,1
9,?,396,4.889,0.465,0.944,3.35,184,374,55,1
66,3,198,0.045,0.657,0.909,2.6,130,180,50,4
10,131,1310,13.1,0.456,?,3.0,597,1115,?,1
?,61,61,?,1.0,1.0,61.0,61,61,1,2
8,122,976,15.25,?,0.65,1.44,?,634,154,1
9,43,387,?,0.377,0.922,2.25,146,357,65,1
306,?,142290,1.52,0.055,0.123,?,7861,17452,2925,5
10,98,980,9.8,0.448,0.881,2.74,439,863,160,1
9,82,738,9.111,?,0.879,2.35,280,?,119,1
10,64,640,6.4,0.514,0.966,2.84,329,618,116,1
9,36,324,?,0.611,0.926,3.36,198,300,59,1
9,33,297,3.667,0.458,0.983,2.19,?,292,62,1
12,8,96,?,0.292,1.0,?,28,96,9,1
?,21,168,2.625,?,0.744,1.68,52,125,31,1
10,21,210,2.1,?,?,3.17,73,159,?,1
10,34,340,3.4,0.388,0.891,2.1,132,303,63,1
1,77,77,77.0,0.403,?,5.17,31,77,6,2
10,130,?,13.0,0.486,0.856,?,632,1113,199,1
7,31,217,4.429,0.267,0.714,?,58,155,?,1
1,14,14,14.0,0.571,1.0,2.0,8,14,4,2
8,26,208,3.25,0.37,0.947,1.79,77,197,43,1
12,26,312,2.167,0.276,0.83,2.21,86,259,39,1
1,98,98,98.0,0.939,1.0,30.67,92,98,3,2
9,45,405,5.0,0.447,0.896,3.23,181,363,56,1
?,43,344,5.375,0.372,0.956,2.1,128,329,61,1
8,?,144,2.25,0.215,0.813,2.38,31,117,13,1
4,15,60,?,0.267,0.8,4.0,16,48,4,1
9,64,576,7.111,0.318,?,2.18,?,471,84,1
11,43,473,3.909,0.336,0.753,2.74,159,356,58,1
?,6,42,?,0.5,0.548,21.0,21,23,?,1
76,1,?,0.013,1.0,1.0,76.0,76,76,1,4
8,33,264,4.125,0.314,0.705,2.13,83,186,39,1
10,99,990,?,0.443,0.912,2.64,439,903,166,1
10,125,?,12.5,0.456,0.862,?,570,1078,195,1
6,35,?,5.833,?,0.943,2.67,112,198,?,1
1,14,14,14.0,0.929,1.0,?,13,14,1,2
12,9,108,0.75,?,?,9.17,55,?,6,1
11,8,88,?,0.705,1.0,8.86,62,88,7,1
1,14,14,14.0,0.929,1.0,13.0,13,?,1,2
9,39,351,4.333,0.444,0.923,?,156,324,57,1
11,94,1034,8.545,0.257,0.604,2.18,266,625,122,1
9,99,891,11.0,0.312,0.826,2.16,?,736,129,1
12,61,732,5.083,0.251,0.746,1.77,184,546,104,1
8,50,400,6.25,0.253,0.8,2.3,101,320,44,1
7,121,847,17.286,0.272,0.646,1.54,230,547,149,1
10,8,80,0.8,0.675,?,9.0,54,80,6,1
10,8,80,0.8,0.575,0.888,9.2,46,71,5,1
9,11,99,1.222,0.343,1.0,1.42,34,99,24,1
8,82,656,10.25,0.358,0.84,2.24,235,551,105,1
9,12,108,1.333,0.426,1.0,1.64,46,108,28,1
9,63,567,7.0,0.284,?,1.96,161,515,82,1
9,26,234,2.889,0.299,0.953,1.67,70,223,42,1
8,33,264,4.125,0.39,0.973,1.72,103,257,60,1
8,43,344,5.375,0.494,?,3.4,170,328,?,1
?,43,387,4.778,?,0.899,2.98,176,348,59,1
?,89,979,8.091,0.17,?,?,166,691,?,1
10,31,310,3.1,0.3,0.813,3.32,93,252,28,1
17,1,17,0.059,1.0,1.0,17.0,?,17,1,4
10,121,1210,12.1,0.37,0.873,2.41,448,1056,186,1
13,1,?,0.077,1.0,1.0,13.0,13,13,1,4
23,?,23,0.043,1.0,1.0,?,23,23,1,4
8,185,1480,23.125,0.235,0.659,?,348,975,191,1
9,33,297,3.667,0.377,0.842,2.24,112,250,50,1
10,75,750,?,0.428,0.909,2.28,321,682,?,1
7,114,798,16.286,0.253,0.741,1.77,202,591,?,1
15,136,2040,9.067,0.24,0.748,2.81,489,1526,174,1
7,181,1267,25.857,0.316,0.758,1.65,400,961,?,1
12,89,1068,7.417,0.429,0.879,3.5,458,939,131,1
14,418,5852,29.857,0.261,0.619,2.16,1525,3625,707,1
5,39,195,7.8,0.41,?,1.67,80,169,48,1
4,114,456,28.5,?,0.978,1.83,179,446,98,1
?,17,136,2.125,0.529,0.853,?,?,116,25,1
10,76,760,7.6,?,0.799,3.03,360,607,119,1
8,93,744,11.625,0.324,0.835,1.99,241,?,121,1
9,?,963,11.889,0.357,0.875,2.14,344,843,161,1
13,?,1976,11.692,0.312,0.714,2.8,617,1410,220,1
22,69,?,3.136,0.516,0.848,10.59,784,1287,74,1
8,132,1056,16.5,0.311,0.873,2.01,328,922,163,1
12,176,2112,14.667,0.302,0.599,2.61,637,1265,244,1
12,25,300,?,0.32,0.643,2.59,96,193,37,1
7,?,119,2.429,0.412,0.807,2.58,49,96,?,1
8,75,600,9.375,0.375,0.86,2.05,225,516,110,1
8,70,560,8.75,0.298,0.914,1.76,167,512,?,1
7,63,441,?,?,0.971,1.99,147,428,74,1
13,386,5018,29.692,0.286,?,2.19,1437,3301,657,1
11,30,330,2.727,0.379,0.739,3.05,125,244,41,1
10,75,750,7.5,?,0.86,2.84,338,645,119,1
10,1,10,?,1.0,1.0,10.0,10,10,1,4
19,45,855,2.368,0.243,0.582,3.01,208,?,69,1
12,10,120,0.833,0.442,0.792,5.3,53,95,10,1
9,264,2376,29.333,?,0.612,?,?,1455,311,1
5,7,35,1.4,0.229,0.6,2.67,8,21,3,5
10,197,1970,19.7,0.245,0.751,1.87,482,1479,258,1
14,19,266,1.357,0.128,0.541,2.83,?,144,12,5
7,24,168,3.429,0.101,0.298,1.89,17,50,9,5
7,4,28,0.571,0.286,0.357,8.0,8,10,1,1
8,272,2176,34.0,0.186,0.539,1.35,404,1172,299,1
10,7,70,0.7,0.157,0.6,1.57,?,42,?,5
10,271,2710,27.1,0.188,0.665,1.31,509,1803,388,1
21,68,1428,?,0.052,?,5.69,74,156,13,5
8,?,1080,?,0.077,0.294,1.54,83,317,54,1
10,271,2710,27.1,0.173,0.557,1.47,469,1510,318,1
10,234,2340,23.4,0.188,0.614,1.38,441,1437,319,1
?,147,1470,14.7,0.168,0.55,1.29,247,809,191,1
7,?,203,?,0.281,0.842,1.46,57,171,39,1
11,?,?,9.364,0.156,0.576,1.44,?,653,123,1
8,?,120,1.875,0.3,0.642,1.57,36,77,23,1
6,69,414,11.5,0.28,0.744,1.4,116,308,83,1
5,13,65,2.6,0.308,0.831,1.82,20,54,11,1
?,53,265,10.6,0.223,0.611,1.28,59,162,46,1
8,12,96,1.5,0.208,0.771,1.11,?,74,18,1
6,14,84,2.333,0.274,0.929,1.28,23,78,18,1
10,19,190,?,0.142,0.326,3.0,27,62,?,1
7,14,98,2.0,0.327,1.0,?,?,98,20,1
7,9,63,1.286,0.349,0.905,2.2,22,57,10,1
7,14,98,2.0,0.296,0.898,1.61,29,88,18,1
7,38,?,5.429,0.301,0.85,1.45,80,226,?,1
9,220,1980,24.444,0.23,0.758,1.44,456,1501,316,1
7,21,147,3.0,0.34,0.85,?,50,125,37,1
?,11,77,1.571,?,0.922,1.75,28,71,16,1
7,46,322,6.571,0.354,1.0,1.46,114,322,78,1
?,14,70,2.8,0.414,0.943,1.38,29,66,21,1
10,262,2620,26.2,0.179,0.606,1.36,469,1587,344,1
7,20,140,2.857,0.364,0.871,1.46,?,122,35,1
7,66,462,9.429,0.294,0.924,1.46,136,427,93,1
9,54,486,6.0,?,0.852,1.49,131,?,88,1
6,19,114,3.167,?,0.711,1.58,41,81,26,1
7,46,322,6.571,0.304,0.745,1.53,98,240,64,1
?,?,?,0.889,0.222,0.736,1.78,16,53,9,1
6,33,198,5.5,0.247,0.813,1.2,49,161,41,1
7,40,280,5.714,0.336,0.971,1.57,94,272,60,1
5,7,35,1.4,0.457,1.0,2.0,16,35,8,1
7,11,77,1.571,0.325,0.935,1.39,25,72,18,1
7,13,91,1.857,0.363,1.0,1.94,33,91,17,1
7,4,28,0.571,0.286,1.0,2.0,8,28,4,1
7,13,91,1.857,0.341,0.846,1.82,31,77,17,1
7,11,77,1.571,0.364,0.922,2.0,28,71,14,1
7,8,56,1.143,0.339,0.875,2.38,19,49,8,1
5,13,?,2.6,0.477,0.938,1.48,31,61,21,1
7,17,119,2.429,0.336,0.908,1.48,40,108,27,1
7,30,210,4.286,0.329,1.0,1.38,?,210,50,1
9,17,153,?,0.235,0.647,1.44,36,99,25,1
9,?,171,2.111,0.292,0.684,1.52,50,117,?,1
?,20,140,?,0.229,?,1.19,32,?,?,1
6,11,66,1.833,0.303,0.97,1.33,20,64,15,1
8,27,216,3.375,0.282,0.87,1.36,61,188,?,1
7,?,147,?,0.306,?,1.67,45,109,?,1
5,6,30,1.2,0.433,0.967,1.63,13,29,8,1
4,20,?,?,0.388,0.925,1.41,31,74,22,1
7,34,238,4.857,0.286,0.756,1.36,68,180,50,1
?,?,180,?,0.233,0.5,1.62,42,90,26,1
8,17,136,?,0.199,0.603,3.0,?,82,9,1
7,?,231,4.714,0.264,0.844,1.2,61,195,51,1
7,22,154,3.143,0.247,0.883,1.19,38,136,32,1
7,26,182,3.714,0.192,0.626,1.52,35,114,23,1
7,9,63,1.286,0.349,0.746,1.69,22,47,13,1
9,11,99,1.222,0.222,0.737,1.29,22,73,17,1
7,51,357,7.286,0.283,0.91,1.35,?,325,75,1
7,20,140,2.857,0.357,0.7,1.85,50,98,27,1
7,?,105,2.143,0.343,1.0,1.64,36,105,22,1
9,44,396,4.889,0.24,0.775,?,95,307,67,1
7,?,49,1.0,?,0.959,1.67,15,47,9,1
4,4,16,1.0,0.563,0.938,4.5,9,15,2,1
7,19,133,2.714,0.398,1.0,1.71,53,133,31,1
5,3,15,0.6,0.533,1.0,2.67,8,?,3,1
7,?,245,5.0,0.269,0.939,1.32,66,230,50,1
7,20,140,2.857,0.25,?,1.35,35,?,26,1
9,82,738,9.111,?,0.562,1.48,181,?,?,1
5,4,20,0.8,0.5,0.7,10.0,10,14,1,1
7,33,231,4.714,0.351,0.957,1.45,81,221,56,1
8,17,136,2.125,0.228,0.882,?,31,?,25,1
7,23,161,3.286,0.28,?,1.45,45,133,31,1
7,23,161,3.286,0.323,0.839,1.68,52,135,31,1
?,?,329,6.714,0.258,0.763,1.29,?,?,66,1
6,58,348,9.667,0.276,?,?,96,259,82,1
7,45,315,6.429,0.238,?,1.15,75,211,65,1
7,10,70,1.429,0.343,0.786,?,24,55,18,1
9,19,171,2.111,0.275,?,1.52,47,?,31,1
5,32,160,6.4,0.419,0.981,1.31,67,157,51,1
8,54,?,6.75,0.183,0.734,1.34,79,317,59,1
7,54,378,?,0.304,0.876,1.26,115,331,91,1
8,28,224,3.5,0.393,?,2.2,88,170,?,1
24,18,432,0.75,0.139,?,2.07,60,163,29,5
8,13,104,1.625,0.442,0.981,2.0,46,102,23,1
?,18,144,2.25,0.424,0.889,2.03,61,128,30,1
8,30,240,3.75,?,0.788,2.3,108,189,47,1
7,11,77,1.571,0.117,0.494,1.8,9,38,5,5
8,19,152,2.375,0.388,?,1.74,59,152,34,1
9,12,108,1.333,0.37,1.0,2.0,40,108,20,1
11,22,242,2.0,0.277,0.731,1.86,67,?,36,1
?,32,352,2.909,0.335,0.994,2.27,118,350,?,1
21,13,273,0.619,0.168,0.308,2.3,46,84,20,1
13,5,65,0.385,0.323,0.554,5.25,21,36,4,5
?,24,?,3.0,0.339,0.917,1.81,65,176,36,1
?,9,81,1.0,0.358,0.914,?,29,74,16,1
8,?,32,0.5,0.438,0.594,7.0,14,19,2,5
10,33,330,3.3,0.318,0.758,2.33,105,250,45,1
?,9,81,1.0,0.346,0.877,2.8,28,71,10,1
8,10,80,1.25,?,0.925,2.13,34,74,16,1
9,43,387,4.778,0.344,0.982,1.82,133,380,73,1
8,30,240,3.75,0.383,0.983,?,92,236,49,1
9,22,198,2.444,0.268,0.596,3.31,?,?,16,1
9,244,2196,27.111,?,0.801,1.59,520,1758,327,1
8,9,72,?,0.458,0.986,2.2,33,71,?,1
9,35,315,3.889,0.381,0.806,2.14,120,254,56,1
9,19,171,2.111,0.392,0.83,2.31,67,?,29,1
10,25,?,2.5,0.408,0.68,2.43,102,170,42,1
8,13,104,1.625,0.404,0.99,2.1,42,103,20,1
10,47,470,4.7,0.338,0.698,?,159,328,?,1
10,13,130,1.3,0.385,?,2.0,50,107,25,1
8,16,128,2.0,0.516,1.0,2.54,66,128,26,1
8,26,208,3.25,0.37,0.654,2.41,?,136,32,1
8,13,104,1.625,0.394,0.913,2.28,?,95,18,1
10,67,670,6.7,0.321,0.81,?,215,543,?,1
?,12,96,1.5,0.458,0.927,2.2,44,89,20,1
6,32,?,5.333,0.417,?,2.11,80,185,38,1
11,76,836,6.909,0.254,0.688,2.08,212,575,102,1
10,27,270,2.7,0.344,0.804,2.38,93,217,39,1
8,55,440,6.875,0.225,0.645,1.77,?,284,56,1
?,12,96,1.5,0.458,0.938,?,44,90,17,1
8,?,248,3.875,?,?,1.87,?,248,55,1
11,50,?,4.545,0.255,0.56,1.89,?,308,74,1
8,16,128,2.0,0.461,0.93,2.57,59,119,23,1
10,69,?,6.9,0.277,0.68,?,191,469,103,1
9,18,162,2.0,0.352,0.901,1.84,57,?,31,1
8,42,336,5.25,0.369,1.0,1.85,124,336,67,1
5,9,45,?,0.533,0.911,2.0,24,41,12,1
?,261,3132,21.75,0.223,0.578,1.92,698,1810,364,1
8,31,248,3.875,0.371,0.782,2.0,92,194,46,1
9,20,180,2.222,0.361,0.872,1.86,?,?,35,1
11,42,462,3.818,0.284,0.654,1.93,131,302,68,1
8,14,112,1.75,0.375,0.839,?,42,94,20,1
8,37,296,4.625,0.375,0.922,1.61,111,273,69,1
6,14,84,2.333,0.56,0.929,2.24,47,78,21,1
8,19,152,2.375,0.355,0.954,2.0,54,145,?,1
8,8,64,1.0,0.406,0.953,2.17,?,61,12,1
10,?,260,2.6,0.273,0.815,1.87,71,212,38,1
8,16,128,2.0,0.398,0.695,2.55,51,89,20,2
8,14,112,1.75,0.482,?,3.38,54,85,16,1
7,7,?,1.0,0.286,0.571,3.5,14,28,4,1
10,?,1550,?,0.275,0.803,1.85,427,1244,231,1
8,24,192,3.0,0.417,0.953,1.9,80,?,42,1
1,7,7,7.0,?,1.0,7.0,7,7,?,1
?,2,10,0.4,0.7,0.7,7.0,7,7,1,1
5,15,75,3.0,0.507,0.787,3.17,38,59,12,1
5,12,60,2.4,0.467,0.6,4.67,28,36,6,1
5,20,100,4.0,0.47,0.73,2.35,47,73,20,1
5,13,65,2.6,0.554,0.8,2.57,36,?,14,1
5,17,85,3.4,0.576,0.953,2.33,?,81,21,1
8,24,?,3.0,0.297,0.865,1.84,57,166,31,1
10,?,2610,26.1,?,0.767,1.74,676,2001,?,1
9,9,81,1.0,0.358,0.728,2.23,29,59,13,1
8,12,96,?,0.375,0.927,1.8,?,?,20,1
10,28,280,2.8,0.343,0.975,?,96,273,45,1
6,3,?,0.5,0.556,0.556,10.0,10,10,1,1
10,33,330,3.3,0.352,0.745,2.07,116,246,56,1
8,7,56,0.875,0.5,0.786,3.11,28,44,?,1
6,30,180,5.0,0.45,0.833,3.12,81,150,26,1
5,26,130,5.2,0.492,0.785,2.37,64,102,27,1
5,?,?,4.4,0.536,0.909,2.19,59,100,27,1
5,11,55,?,?,0.818,2.75,33,?,12,1
8,?,?,1.75,0.482,0.679,3.0,54,76,18,1
8,36,288,4.5,0.299,?,2.21,86,?,39,1
5,23,115,4.6,0.504,0.783,?,58,90,24,1
8,12,96,1.5,0.438,1.0,2.1,42,96,20,1
10,14,140,1.4,0.371,0.886,2.89,52,124,18,1
11,19,209,1.727,0.306,0.789,2.46,64,165,26,1
8,?,48,0.75,0.333,0.979,1.78,16,47,9,1
8,29,232,3.625,0.401,0.884,2.38,93,205,39,1
?,?,42,0.857,0.5,1.0,2.33,21,42,9,1
10,18,180,1.8,0.311,?,1.93,56,127,29,1
7,62,434,8.857,0.392,0.871,?,170,378,91,1
8,14,112,1.75,0.393,?,2.32,44,79,19,1
11,262,2882,23.818,?,?,1.94,747,2271,386,1
10,25,250,2.5,0.34,0.816,1.89,85,204,45,1
?,10,100,?,0.34,0.93,1.89,34,93,18,1
7,27,?,3.857,0.402,0.746,1.81,76,?,42,1
8,?,280,4.375,0.357,0.921,1.64,100,258,61,1
8,41,328,5.125,?,0.945,1.61,124,310,?,1
10,45,450,4.5,0.296,0.558,2.25,133,251,?,1
8,60,480,7.5,0.335,0.915,1.85,161,439,87,1
8,16,128,2.0,0.359,0.781,2.0,?,100,23,1
10,46,460,4.6,0.3,0.604,2.09,138,278,66,1
8,49,392,6.125,0.413,0.76,1.93,162,298,84,1
8,7,56,0.875,0.482,0.946,2.45,27,53,11,1
8,61,488,7.625,0.342,0.875,1.94,167,427,86,1
8,23,184,2.875,0.462,1.0,1.89,85,184,45,1
8,?,72,1.125,0.431,1.0,2.38,31,72,13,1
8,10,80,1.25,0.363,0.913,3.22,29,73,9,1
?,25,175,?,0.434,1.0,1.81,76,175,42,1
10,9,90,0.9,0.3,?,2.25,27,70,12,1
10,34,340,3.4,0.279,0.8,1.86,95,272,51,1
11,74,814,6.727,0.247,0.695,1.97,201,?,102,1
8,35,280,?,0.396,0.986,1.88,111,?,59,1
6,?,42,1.167,0.476,0.976,?,20,41,9,1
8,?,?,1.5,0.521,0.958,2.5,50,92,20,1
10,27,270,2.7,0.3,?,1.98,81,174,41,1
5,7,35,1.4,0.6,1.0,2.33,21,?,?,1
8,32,256,4.0,0.375,0.98,2.09,96,251,46,1
?,52,416,6.5,0.38,0.88,1.88,158,366,?,1
7,3,21,0.429,0.571,1.0,3.0,?,21,4,1
11,262,2882,23.818,0.238,0.57,1.84,685,?,373,1
?,31,217,4.429,0.461,0.922,?,100,200,47,1
10,43,430,4.3,0.256,0.707,1.8,110,304,61,1
8,3,24,0.375,0.5,1.0,3.0,12,?,4,1
7,22,154,3.143,0.396,?,1.85,61,154,33,1
8,48,384,?,0.354,0.865,1.89,136,332,72,1
7,49,343,7.0,0.318,?,1.91,109,210,57,1
8,53,424,6.625,0.38,0.915,1.87,161,388,86,1
10,176,1760,?,0.257,0.583,?,452,1026,?,1
7,12,84,1.714,0.405,0.988,1.62,34,83,21,1
8,41,328,5.125,0.323,0.643,1.66,106,211,64,1
28,32,896,1.143,0.459,0.73,5.96,411,654,69,1
7,214,?,30.571,0.449,0.899,2.77,672,1346,243,1
8,353,2824,44.125,0.07,0.292,?,197,825,165,1
1,13,13,13.0,0.769,1.0,5.0,10,?,2,1
5,81,405,16.2,0.311,?,1.3,126,?,97,1
7,11,77,1.571,0.234,0.935,1.64,18,72,11,1
8,69,552,8.625,0.098,0.344,1.38,54,?,39,1
9,331,?,36.778,0.126,0.527,1.21,374,1570,308,1
25,186,4650,7.44,0.478,0.953,7.16,2221,4433,310,1
9,508,4572,?,0.16,0.52,1.3,732,2379,?,1
9,534,4806,?,0.131,0.516,1.31,629,?,479,1
10,534,5340,53.4,0.132,0.519,1.28,703,2771,548,1
13,38,494,2.923,0.332,0.935,4.0,164,462,41,1
9,108,972,12.0,?,0.778,1.73,216,756,125,1
9,169,1521,18.778,0.353,0.742,2.53,537,1129,212,1
9,69,621,7.667,0.209,0.808,?,130,502,?,1
7,193,1351,27.571,0.206,0.813,1.37,278,1099,203,1
8,62,496,7.75,0.308,0.948,1.91,153,470,?,1
2,415,830,207.5,0.505,0.578,16.76,419,480,25,2
?,63,126,31.5,0.341,0.508,10.75,43,64,4,2
9,?,4590,56.667,0.148,0.537,1.33,681,2465,513,1
9,299,2691,33.222,0.133,0.574,1.31,?,1545,274,1
9,?,4815,59.444,0.136,?,?,655,2399,470,1
2,475,950,237.5,0.504,0.544,95.8,479,517,5,2
?,537,537,537.0,1.0,1.0,537.0,537,537,1,2
8,109,?,13.625,0.2,?,1.39,174,745,125,1
28,32,896,1.143,0.462,0.722,7.02,414,647,59,3
9,169,1521,18.778,0.333,0.726,2.3,507,1104,220,1
?,209,1672,26.125,0.173,0.828,1.27,290,1384,228,1
1,?,278,278.0,0.946,1.0,29.22,263,278,9,2
10,250,2500,25.0,0.12,0.603,1.19,301,?,253,1
1,81,81,81.0,0.901,1.0,24.33,73,81,3,2
9,168,1512,18.667,0.315,0.697,2.15,476,?,221,1
8,15,120,1.875,?,0.767,2.29,32,?,?,1
10,474,4740,47.4,0.187,0.578,1.51,886,2740,585,1
10,510,5100,51.0,0.162,0.537,1.47,827,2741,564,1
9,107,963,11.889,0.209,0.778,1.38,201,749,?,1
8,14,112,1.75,0.295,0.857,1.83,?,96,18,1
9,195,1755,21.667,0.126,0.383,?,221,673,144,1
8,57,456,7.125,?,0.958,2.91,198,437,68,1
7,63,441,9.0,0.338,0.998,1.8,149,440,83,1
7,34,238,4.857,0.265,0.748,1.4,63,178,45,1
9,511,4599,?,0.164,0.509,1.42,755,?,530,1
7,521,3647,74.429,0.091,0.386,1.28,333,1409,260,1
?,537,1074,268.5,0.538,0.594,32.11,578,638,18,2
8,148,1184,18.5,0.196,0.718,1.28,232,850,?,1
?,510,4590,56.667,0.161,0.595,?,740,2732,566,1
7,?,441,9.0,0.338,0.941,1.94,149,415,77,1
8,216,1728,27.0,0.408,0.747,3.18,705,1290,222,1
8,82,?,10.25,0.434,0.75,2.91,285,492,98,1
2,?,208,52.0,0.063,0.529,1.08,13,110,12,1
9,376,3384,41.778,0.225,0.875,1.34,760,2960,569,1
